tire_id,vehicle_id,timestamp,pressure,temperature,speed,load,tread_depth,mileage,braking_events,acceleration,road_type,weather,maintenance_history,failure,failure_type,pressure_sensor_fault,temperature_sensor_fault,tread_sensor_fault,pressure_true,temperature_true,tread_depth_true,is_synthetic
V-0008-T2,V-0008,2026-01-25 04:00:00,31.552083333332977,23.64274184728414,36.9,428.53,10.762044611698073,40688.3,0,-3.13,highway,rain,1,0,none,none,none,drift,31.552,23.643,8.354,True
V-0008-T3,V-0008,2026-01-25 04:00:00,31.60416666666635,35.176815026871516,27.44,358.15,8.562662193448672,40912.95,4,0.207,urban,extreme_heat,1,0,none,none,none,none,31.604,35.177,8.563,True
V-0009-T0,V-0009,2026-01-25 04:00:00,30.259354239385576,22.75601728357255,68.19,564.21,7.682869567373532,40462.63,0,-1.003,urban,snow,1,0,none,drift,none,none,31.375,22.756,7.683,True
V-0009-T1,V-0009,2026-01-25 04:00:00,30.97291666666585,88.290448250744,95.9,533.45,6.357858028563765,40686.53,1,-1.132,urban,rain,1,0,none,none,spoofed,none,30.973,29.876,6.358,True
V-0009-T2,V-0009,2026-01-25 04:00:00,31.622916666666367,24.437691156840252,91.05,505.2,8.662767704844855,40395.73,0,-0.229,highway,snow,1,0,none,none,drift,none,31.623,25.318,8.663,True
V-0009-T3,V-0009,2026-01-25 04:00:00,31.481249999999587,31.60975059485249,75.95,522.97,9.42888186375986,40523.41,0,0.934,rural,extreme_heat,1,0,none,none,none,drift,31.481,31.61,8.136,True
V-0010-T0,V-0010,2026-01-25 04:00:00,31.188786074254768,25.058846484792706,65.2,347.64,8.716953003338356,40417.69,0,-1.692,urban,extreme_heat,1,0,none,drift,none,none,31.637,25.059,8.717,True
V-0010-T1,V-0010,2026-01-25 04:00:00,31.464583333332907,31.85592059242869,66.43,452.7,8.076129526730009,40765.81,1,-3.287,rural,clear,1,0,none,none,drift,none,31.465,28.83,8.076,True
V-0010-T2,V-0010,2026-01-25 04:00:00,30.00419027611924,29.66781316168166,91.24,435.99,7.721483427750549,40269.32,0,-0.044,off_road,clear,1,0,none,drift,none,none,31.385,29.668,7.721,True
V-0010-T3,V-0010,2026-01-25 04:00:00,37.39101449236552,29.752219288216715,92.94,592.34,20.68016634130565,40724.12,1,-1.179,urban,rain,1,0,none,drift,drift,drift,31.587,24.056,8.483,True
V-0011-T0,V-0011,2026-01-25 04:00:00,31.697916666666426,25.724390109036623,121.57,483.14,8.852849141715604,40769.2,1,2.946,urban,snow,1,0,none,none,none,none,31.698,25.724,8.853,True
V-0011-T1,V-0011,2026-01-25 04:00:00,31.160416666666,25.25322853989752,62.27,430.69,7.010407361926113,40714.79,1,-0.321,off_road,snow,1,0,none,none,none,none,31.16,25.253,7.01,True
V-0011-T2,V-0011,2026-01-25 04:00:00,31.13124999999931,22.873038319873345,62.13,536.66,6.817093893305413,40628.37,0,-0.577,rural,snow,1,0,none,none,none,none,31.131,22.873,6.817,True
V-0011-T3,V-0011,2026-01-25 04:00:00,31.574999999999662,31.426748890764628,85.21,547.14,7.827265295839549,40995.15,1,0.983,off_road,extreme_heat,1,0,none,none,none,drift,31.575,31.427,8.452,True
V-0012-T0,V-0012,2026-01-25 04:00:00,31.71249999999977,35.43949328957535,45.21,502.57,11.021400071478185,40641.87,0,0.014,urban,extreme_heat,1,0,none,none,drift,drift,31.712,29.25,8.938,True
V-0012-T1,V-0012,2026-01-25 04:00:00,31.793749999999836,31.02401246820445,64.41,522.29,9.273474915143233,40482.26,1,-0.473,highway,extreme_heat,1,0,none,none,none,stuck,31.794,31.024,9.246,True
V-0012-T2,V-0012,2026-01-25 04:00:00,31.387499999999513,23.63187655697369,72.24,449.27,7.880984687530778,40522.32,1,3.211,rural,clear,1,0,none,none,none,none,31.387,23.632,7.881,True
V-0012-T3,V-0012,2026-01-25 04:00:00,52.77119609267753,20.482221520035967,54.42,603.59,16.17387287423914,40508.02,0,-0.121,off_road,snow,1,0,none,drift,none,drift,31.642,20.482,8.692,True
V-0013-T0,V-0013,2026-01-25 04:00:00,31.443749999999557,29.08914730928609,85.5,560.05,7.9395485144280125,40868.84,1,1.179,rural,snow,1,0,none,none,none,none,31.444,29.089,7.94,True
V-0013-T1,V-0013,2026-01-25 04:00:00,30.604166666665556,28.400118622118683,109.41,318.81,4.858636604466564,40413.14,0,1.863,off_road,clear,1,0,none,none,drift,none,30.604,27.847,4.859,True
V-0013-T2,V-0013,2026-01-25 04:00:00,31.739583333333126,34.59549020621255,76.01,492.79,9.045747007698742,41351.59,1,-2.142,off_road,extreme_heat,1,0,none,none,none,none,31.74,34.595,9.046,True
V-0013-T3,V-0013,2026-01-25 04:00:00,31.727083333333116,25.28799984774952,46.46,412.04,8.927894180128732,40750.31,2,1.709,rural,clear,1,0,none,none,drift,drift,31.727,26.046,8.935,True
V-0014-T0,V-0014,2026-01-25 04:00:00,31.82916666666653,22.231492952446693,72.09,610.4,9.361069151164571,40602.6,1,-1.42,rural,snow,1,0,none,none,none,stuck,31.829,22.231,9.347,True
V-0014-T1,V-0014,2026-01-25 04:00:00,31.137499999999314,24.989370626312223,82.8,592.91,6.792604731163217,40515.12,1,2.026,rural,clear,1,0,none,none,none,none,31.137,24.989,6.793,True
V-0014-T2,V-0014,2026-01-25 04:00:00,31.258333333332743,30.653521129216603,70.3,511.01,6.0924350828950695,40716.31,1,0.817,rural,extreme_heat,1,0,none,none,none,drift,31.258,30.654,7.343,True
V-0014-T3,V-0014,2026-01-25 04:00:00,31.160416666666,54.98221993944283,103.55,455.72,6.9004932243107024,40992.59,1,1.846,highway,clear,1,0,none,none,spoofed,none,31.16,25.836,6.9,True
V-0000-T0,V-0000,2026-01-25 04:30:00,31.302083333332778,28.421710153220218,67.89,465.35,7.384566158407369,40731.67,0,0.785,rural,clear,1,0,none,none,none,none,31.302,28.422,7.385,True
V-0000-T1,V-0000,2026-01-25 04:30:00,31.797916666666506,23.266212145587016,67.01,543.61,9.213251518131763,40436.86,1,-1.112,off_road,clear,1,0,none,none,none,drift,31.798,23.266,9.268,True
V-0000-T2,V-0000,2026-01-25 04:30:00,31.20624999999937,25.140217876267858,98.11,512.67,7.001586144414789,41059.97,0,-1.718,rural,snow,1,0,none,none,none,none,31.206,25.14,7.002,True
V-0000-T3,V-0000,2026-01-25 04:30:00,31.572916666666327,25.210414528001788,58.62,621.68,32.34810537534879,40649.23,0,-1.954,highway,rain,1,0,none,none,none,drift,31.573,25.21,8.42,True
V-0001-T0,V-0001,2026-01-25 04:30:00,31.72083333333311,30.92283405041693,74.8,388.82,13.722438315439586,40429.05,1,0.613,rural,extreme_heat,1,0,none,none,none,drift,31.721,30.923,9.06,True
V-0001-T1,V-0001,2026-01-25 04:30:00,31.247916666666068,23.786553200963606,57.35,572.81,7.254457727937676,40140.04,0,1.628,urban,snow,1,0,none,none,none,none,31.248,23.787,7.254,True
V-0001-T2,V-0001,2026-01-25 04:30:00,31.333333333332803,28.808719838289413,45.72,508.46,149.20486473003112,40645.62,1,-0.194,highway,extreme_heat,1,0,none,none,none,drift,31.333,28.809,7.599,True
V-0001-T3,V-0001,2026-01-25 04:30:00,31.460416666666237,31.522193611757007,133.36,395.15,7.996459882595841,40971.8,1,-1.117,rural,clear,1,0,none,none,drift,none,31.46,30.54,7.996,True
V-0002-T0,V-0002,2026-01-25 04:30:00,31.324999999999463,27.944524496815735,42.28,611.48,7.539366453427062,40325.91,1,2.624,urban,snow,1,0,none,none,drift,drift,31.325,23.399,7.589,True
V-0002-T1,V-0002,2026-01-25 04:30:00,30.565980979870975,25.69396801157922,96.1,585.76,6.185413488586574,40864.34,0,-0.067,urban,snow,1,0,none,drift,drift,none,30.967,26.587,6.185,True
V-0002-T2,V-0002,2026-01-25 04:30:00,31.731249999999786,23.681106094186834,73.02,356.21,9.019290610836373,40856.16,1,-1.751,off_road,clear,1,0,none,stuck,none,none,31.731,23.681,9.019,True
V-0002-T3,V-0002,2026-01-25 04:30:00,31.7083333333331,29.58560197669015,68.29,522.15,8.943367313350299,40444.59,1,0.624,rural,rain,1,0,none,none,drift,none,31.708,25.812,8.943,True
V-0003-T0,V-0003,2026-01-25 04:30:00,31.647916666666386,30.215708122704683,85.25,423.09,8.274284538441291,40274.05,0,-0.294,rural,extreme_heat,1,0,none,none,none,drift,31.648,30.216,8.742,True
V-0003-T1,V-0003,2026-01-25 04:30:00,31.472916666666247,29.555264733923455,85.19,600.47,7.8284337154080275,40889.79,2,-0.272,rural,clear,1,0,none,none,none,drift,31.473,29.555,8.102,True
V-0003-T2,V-0003,2026-01-25 04:30:00,33.40786946980615,21.576729926288326,58.31,565.9,9.284119195672409,40976.75,0,-3.442,off_road,rain,1,0,none,drift,none,none,31.812,21.577,9.284,True
V-0003-T3,V-0003,2026-01-25 04:30:00,30.601181005678423,30.854259933899854,62.83,371.15,7.979186827599897,40630.65,1,0.858,off_road,extreme_heat,1,0,none,drift,drift,drift,31.698,31.53,8.935,True
V-0004-T0,V-0004,2026-01-25 04:30:00,31.18958333333269,28.221392908098434,72.83,427.55,7.069056181428532,40813.38,1,0.781,highway,rain,1,0,none,none,drift,none,31.19,29.235,7.069,True
V-0004-T1,V-0004,2026-01-25 04:30:00,31.60416666666635,26.560223244232123,62.43,565.83,8.49452756686671,40669.19,0,-1.169,highway,snow,1,0,none,none,none,none,31.604,26.56,8.495,True
V-0004-T2,V-0004,2026-01-25 04:30:00,36.84517190122306,30.674284312244797,49.9,587.21,6.294835010002803,40433.96,1,0.85,off_road,extreme_heat,1,0,none,drift,none,drift,31.3,30.674,7.437,True
V-0004-T3,V-0004,2026-01-25 04:30:00,31.558333333332982,35.067047599611456,73.3,487.28,8.410180337348338,40087.25,0,0.4,urban,extreme_heat,1,0,none,none,none,none,31.558,35.067,8.41,True
V-0005-T0,V-0005,2026-01-25 04:30:00,31.9166666666666,23.699907547302722,71.26,430.56,9.555080589752121,40406.18,1,1.045,urban,clear,1,0,none,none,none,drift,31.917,23.7,9.687,True
V-0005-T1,V-0005,2026-01-25 04:30:00,32.433350264546455,34.180697289165266,97.77,609.63,6.855810867848235,41010.89,1,0.555,highway,rain,1,0,none,drift,none,none,31.135,34.181,6.856,True
V-0005-T2,V-0005,2026-01-25 04:30:00,48.963038367019166,26.625772995338885,55.83,529.02,6.692403034381446,40569.86,0,0.944,off_road,rain,1,0,none,drift,drift,none,31.112,28.05,6.692,True
V-0005-T3,V-0005,2026-01-25 04:30:00,31.810416666666516,24.27607225345815,74.37,591.26,9.324752063792571,40751.6,2,0.095,rural,rain,1,0,none,none,drift,none,31.81,26.188,9.325,True
V-0006-T0,V-0006,2026-01-25 04:30:00,34.68575563647448,26.40218761228563,75.14,582.84,8.666917360322252,40797.33,0,-0.436,urban,rain,1,0,none,drift,none,none,31.65,26.402,8.667,True
V-0006-T1,V-0006,2026-01-25 04:30:00,31.160416666666,21.342536379903553,34.23,455.94,9.347902425124248,40423.9,0,-0.619,off_road,snow,1,0,none,none,none,drift,31.16,21.343,6.985,True
V-0006-T2,V-0006,2026-01-25 04:30:00,40.71110280088543,23.82243180697624,62.01,509.29,9.014936417400342,40769.29,0,0.898,off_road,clear,1,0,none,drift,none,none,31.727,23.822,9.015,True
V-0006-T3,V-0006,2026-01-25 04:30:00,31.83749999999987,28.017517155364725,66.56,709.09,12.350188156873665,40596.38,1,-1.597,off_road,rain,1,0,none,none,none,drift,31.837,28.018,9.371,True
V-0007-T0,V-0007,2026-01-25 04:30:00,31.552083333332977,26.574320108196694,61.63,420.85,6.900126402935165,40797.93,2,2.011,rural,clear,1,0,none,none,none,drift,31.552,26.574,8.416,True
V-0007-T1,V-0007,2026-01-25 04:30:00,31.660416666666396,31.019904457814032,82.38,478.62,8.152905151368127,41353.4,1,-1.244,rural,extreme_heat,1,0,none,none,none,drift,31.66,31.02,8.763,True
V-0007-T2,V-0007,2026-01-25 04:30:00,34.30687340757599,29.831962848560888,97.13,524.43,23.056283051144312,41164.25,0,-1.213,off_road,extreme_heat,1,0,none,drift,none,drift,31.029,29.832,6.461,True
V-0007-T3,V-0007,2026-01-25 04:30:00,31.270773879700968,86.71814524564738,80.47,466.28,6.22952285590368,41324.67,0,0.601,rural,clear,1,0,none,drift,drift,drift,31.294,24.466,7.342,True
V-0008-T0,V-0008,2026-01-25 04:30:00,31.72916666666645,21.789473903110665,42.31,555.28,8.950601832016366,40975.47,0,3.55,rural,rain,1,0,none,none,drift,none,31.729,22.169,8.951,True
V-0008-T1,V-0008,2026-01-25 04:30:00,32.71662864298426,23.58642734839524,69.86,598.75,8.340930368531987,40460.68,1,0.205,rural,snow,1,0,none,drift,none,drift,31.619,23.586,8.606,True
V-0008-T2,V-0008,2026-01-25 04:30:00,31.549999999999642,25.93824445608554,112.4,500.75,10.779096673279023,40744.49,2,0.034,highway,rain,1,0,none,none,none,drift,31.55,25.938,8.344,True
V-0008-T3,V-0008,2026-01-25 04:30:00,31.602083333333017,35.75991032548157,77.27,540.21,8.550840377129308,40951.59,0,-2.045,off_road,extreme_heat,1,0,none,none,none,none,31.602,35.76,8.551,True
V-0009-T0,V-0009,2026-01-25 04:30:00,30.30886666458256,21.817907911608177,56.9,568.12,7.673714546972849,40491.08,2,-0.579,off_road,snow,1,0,none,drift,none,none,31.373,21.818,7.674,True
V-0009-T1,V-0009,2026-01-25 04:30:00,30.970833333332514,27.20315649868483,77.12,429.26,6.3469371379078865,40725.1,1,1.424,off_road,rain,1,0,none,none,none,none,30.971,27.203,6.347,True
V-0009-T2,V-0009,2026-01-25 04:30:00,31.62083333333303,27.74576526613271,112.95,680.42,8.650092562245849,40452.2,0,3.351,highway,rain,1,0,none,none,drift,none,31.621,28.62,8.65,True
V-0009-T3,V-0009,2026-01-25 04:30:00,31.479166666666252,26.393714940245008,54.2,433.66,9.421394941731107,40550.51,0,-2.036,off_road,rain,1,0,none,none,none,drift,31.479,26.394,8.128,True
V-0010-T0,V-0010,2026-01-25 04:30:00,31.193640155273695,25.360379130458533,89.43,497.08,8.707837071693524,40462.4,2,1.012,rural,rain,1,0,none,drift,none,none,31.635,25.36,8.708,True
V-0010-T1,V-0010,2026-01-25 04:30:00,31.462499999999572,35.25678864470505,45.25,537.08,8.069246901893058,40788.44,2,0.437,off_road,extreme_heat,1,0,none,none,drift,none,31.462,32.127,8.069,True
V-0010-T2,V-0010,2026-01-25 04:30:00,30.03154515215516,29.838916396094383,87.72,569.09,7.706800971887708,40313.18,3,0.165,off_road,rain,1,0,none,drift,none,none,31.383,29.839,7.707,True
V-0010-T3,V-0010,2026-01-25 04:30:00,37.66868351695147,31.330567234491948,93.97,394.82,20.682718626923865,40771.1,0,-2.571,highway,clear,1,0,none,drift,drift,drift,31.585,25.453,8.476,True
V-0011-T0,V-0011,2026-01-25 04:30:00,31.69583333333309,23.510522080826384,90.93,530.44,8.842945037865181,40814.66,0,0.794,rural,snow,1,0,none,none,none,none,31.696,23.511,8.843,True
V-0011-T1,V-0011,2026-01-25 04:30:00,31.158333333332664,23.75523561749734,93.92,401.14,7.003295255554651,40761.75,1,-0.523,highway,snow,1,0,none,none,none,none,31.158,23.755,7.003,True
V-0011-T2,V-0011,2026-01-25 04:30:00,31.129166666665974,23.02136827124047,61.94,427.11,6.812708357584153,40659.34,0,-0.401,highway,clear,1,0,none,none,none,none,31.129,23.021,6.813,True
V-0011-T3,V-0011,2026-01-25 04:30:00,31.572916666666327,28.27345532901753,97.37,586.77,7.827487966588481,41043.84,0,-0.379,urban,snow,1,0,none,none,none,drift,31.573,28.273,8.441,True
V-0012-T0,V-0012,2026-01-25 04:30:00,31.710416666666436,33.510261115375,81.25,632.12,11.011833524203583,40682.5,1,-2.283,rural,snow,1,0,none,none,drift,drift,31.71,27.265,8.928,True
V-0012-T1,V-0012,2026-01-25 04:30:00,31.7916666666665,28.155120816350006,53.87,565.6,9.273474915143233,40509.19,2,2.188,off_road,rain,1,0,none,none,none,stuck,31.792,28.155,9.238,True
V-0012-T2,V-0012,2026-01-25 04:30:00,31.385416666666178,21.64800614251776,48.48,439.4,7.877552429063943,40546.56,0,-1.649,highway,rain,1,0,none,none,none,none,31.385,21.648,7.878,True
V-0012-T3,V-0012,2026-01-25 04:30:00,53.50461345564028,24.83838759146032,83.02,663.14,16.2705995029203,40549.53,2,0.39,rural,rain,1,0,none,drift,none,drift,31.64,24.838,8.681,True
V-0013-T0,V-0013,2026-01-25 04:30:00,78.95616872712105,31.097759218905182,49.03,389.44,7.9326062635139145,40893.35,1,-0.502,off_road,extreme_heat,1,0,none,spoofed,none,none,31.442,31.098,7.933,True
V-0013-T1,V-0013,2026-01-25 04:30:00,30.60208333333222,31.232530386740436,69.03,466.53,4.852527067347413,40447.65,0,0.972,urban,extreme_heat,1,0,none,none,drift,none,30.602,30.662,4.853,True
V-0013-T2,V-0013,2026-01-25 04:30:00,31.73749999999979,,93.46,427.61,9.036918574063888,41398.32,1,-0.645,urban,rain,1,0,none,none,missing,none,31.737,30.68,9.037,True
V-0013-T3,V-0013,2026-01-25 04:30:00,31.72499999999978,24.284963069656772,71.21,649.46,8.919791179077997,40785.92,1,-0.961,urban,snow,1,0,none,none,drift,drift,31.725,25.012,8.927,True
V-0014-T0,V-0014,2026-01-25 04:30:00,31.827083333333196,24.913992692781775,111.66,492.83,9.361069151164571,40658.43,2,1.427,rural,rain,1,0,none,none,none,stuck,31.827,24.914,9.334,True
V-0014-T1,V-0014,2026-01-25 04:30:00,31.13541666666598,25.23033404994558,27.74,566.15,6.789546604481305,40528.99,0,-0.561,rural,clear,1,0,none,none,none,none,31.135,25.23,6.79,True
V-0014-T2,V-0014,2026-01-25 04:30:00,31.256249999999408,25.963986382024267,87.44,496.6,6.1005434416398305,40760.03,0,0.709,rural,snow,1,0,none,none,none,drift,31.256,25.964,7.334,True
V-0014-T3,V-0014,2026-01-25 04:30:00,,25.280703791857352,89.95,525.89,6.890825721469808,41037.56,0,-0.116,rural,rain,1,0,none,missing,none,none,31.158,25.281,6.891,True
V-0000-T0,V-0000,2026-01-25 05:00:00,31.299999999999443,31.308384824174237,79.15,347.16,7.373358261799279,40771.24,0,-0.682,off_road,extreme_heat,1,0,none,none,none,none,31.3,31.308,7.373,True
V-0000-T1,V-0000,2026-01-25 05:00:00,31.79583333333317,24.034378667917107,75.7,540.19,9.20239914349755,40474.71,2,-0.682,off_road,rain,1,0,none,none,none,drift,31.796,24.034,9.256,True
V-0000-T2,V-0000,2026-01-25 05:00:00,31.204166666666033,24.982581085805435,62.5,421.47,6.995501326023326,41091.22,1,0.211,rural,clear,1,0,none,none,none,none,31.204,24.983,6.996,True
V-0000-T3,V-0000,2026-01-25 05:00:00,70.54422960033449,22.988322861775327,67.91,432.81,33.146435316233806,40683.18,0,0.484,urban,rain,1,0,none,spoofed,none,drift,31.571,22.988,8.414,True
V-0001-T0,V-0001,2026-01-25 05:00:00,31.718749999999776,29.635184754731007,84.46,505.68,13.799184574013545,40471.28,1,0.592,highway,clear,1,0,none,none,none,drift,31.719,29.635,9.054,True
V-0001-T1,V-0001,2026-01-25 05:00:00,31.245833333332733,22.38188880136462,59.29,536.25,7.248267838447309,40169.69,0,-1.171,rural,rain,1,0,none,none,none,none,31.246,22.382,7.248,True
V-0001-T2,V-0001,2026-01-25 05:00:00,31.331249999999468,28.17781002797388,38.32,459.48,153.69945627823628,40664.78,3,-1.346,rural,clear,1,0,none,none,none,drift,31.331,28.178,7.595,True
V-0001-T3,V-0001,2026-01-25 05:00:00,31.458333333332902,32.967720002536566,93.94,660.52,7.977661769994685,41018.77,0,-0.881,off_road,clear,1,0,none,none,drift,none,31.458,31.966,7.978,True
V-0002-T0,V-0002,2026-01-25 05:00:00,31.322916666666128,28.03982200383819,57.12,508.97,7.53470228319869,40354.47,3,-2.881,urban,rain,1,0,none,none,drift,drift,31.323,23.479,7.584,True
V-0002-T1,V-0002,2026-01-25 05:00:00,30.96458333333251,24.473999823090463,89.16,392.04,6.177161612970767,40908.92,0,-1.296,urban,rain,1,0,none,drift,drift,none,30.965,25.355,6.177,True
V-0002-T2,V-0002,2026-01-25 05:00:00,31.731249999999786,23.4651801976624,65.63,397.38,9.013482021073594,40888.98,0,-1.175,urban,clear,1,0,none,stuck,none,none,31.729,23.465,9.013,True
V-0002-T3,V-0002,2026-01-25 05:00:00,31.706249999999766,27.973756413383143,65.44,584.84,8.937948141886002,40477.31,2,-1.015,highway,snow,1,0,none,none,drift,none,31.706,24.099,8.938,True
V-0003-T0,V-0003,2026-01-25 05:00:00,31.64583333333305,30.345533969016536,89.33,693.82,8.275008597546211,40318.71,0,2.736,rural,rain,1,0,none,none,none,drift,31.646,30.346,8.73,True
V-0003-T1,V-0003,2026-01-25 05:00:00,31.470833333332912,25.36466925702092,33.38,414.11,7.837554416877079,40906.48,3,-0.419,rural,snow,1,0,none,none,none,drift,31.471,25.365,8.098,True
V-0003-T2,V-0003,2026-01-25 05:00:00,33.47983095693708,23.798697936458947,90.83,507.49,9.27551832079002,41022.17,0,-0.558,urban,clear,1,0,none,drift,none,none,31.81,23.799,9.276,True
V-0003-T3,V-0003,2026-01-25 05:00:00,30.619314479012402,27.85129276357909,39.82,494.25,8.931697369369118,40650.55,0,0.437,urban,clear,1,0,none,drift,drift,drift,31.696,27.851,8.932,True
V-0004-T0,V-0004,2026-01-25 05:00:00,31.187499999999353,26.6213178042624,75.02,456.75,7.058433861168708,40850.89,0,0.14,off_road,clear,1,0,none,none,drift,none,31.187,27.598,7.058,True
V-0004-T1,V-0004,2026-01-25 05:00:00,31.602083333333017,31.223121650323804,88.55,444.92,8.481453211810141,40713.47,1,-0.316,off_road,extreme_heat,1,0,none,none,none,none,31.602,31.223,8.481,True
V-0004-T2,V-0004,2026-01-25 05:00:00,37.11676493444556,32.68848869276495,61.56,530.22,6.331803355936876,40464.73,1,-2.373,highway,extreme_heat,1,0,none,drift,none,drift,31.298,32.688,7.432,True
V-0004-T3,V-0004,2026-01-25 05:00:00,31.556249999999647,34.84205103274695,63.46,475.11,8.405687272767722,40118.99,1,-1.114,highway,extreme_heat,1,0,none,none,none,none,31.556,34.842,8.406,True
V-0005-T0,V-0005,2026-01-25 05:00:00,31.914583333333265,21.68509583144229,60.62,536.91,9.551252437134405,40436.49,2,-0.398,highway,snow,1,0,none,none,none,drift,31.915,21.685,9.682,True
V-0005-T1,V-0005,2026-01-25 05:00:00,32.433329778625136,28.54218734600032,67.58,357.23,6.846242006406467,41044.68,0,0.2,off_road,rain,1,0,none,drift,none,none,31.133,28.542,6.846,True
V-0005-T2,V-0005,2026-01-25 05:00:00,49.25680769059988,23.383671421785895,82.84,449.8,6.686454899201594,40611.28,1,-1.088,highway,snow,1,0,none,drift,drift,none,31.11,24.789,6.686,True
V-0005-T3,V-0005,2026-01-25 05:00:00,31.80833333333318,28.08230315885309,81.07,506.49,9.313060723053018,40792.14,0,0.025,off_road,extreme_heat,1,0,none,none,drift,none,31.808,29.965,9.313,True
V-0006-T0,V-0006,2026-01-25 05:00:00,34.754495731307735,32.59440170720787,79.51,589.28,8.658624289293689,40837.09,2,-1.566,urban,extreme_heat,1,0,none,drift,stuck,none,31.648,32.594,8.659,True
V-0006-T1,V-0006,2026-01-25 05:00:00,31.158333333332664,22.44304144775208,74.49,346.13,9.350365454620821,40461.15,2,0.418,urban,rain,1,0,none,none,none,drift,31.158,22.443,6.978,True
V-0006-T2,V-0006,2026-01-25 05:00:00,40.99337567521384,30.320164855291466,67.26,666.93,9.008584641064695,40802.92,0,1.525,highway,extreme_heat,1,0,none,drift,none,none,31.725,30.32,9.009,True
V-0006-T3,V-0006,2026-01-25 05:00:00,31.835416666666536,30.90106096586013,70.96,535.04,12.444290340410056,40631.87,0,0.163,rural,extreme_heat,1,0,none,none,none,drift,31.835,30.901,9.363,True
V-0007-T0,V-0007,2026-01-25 05:00:00,31.549999999999642,24.34157237459801,93.34,498.89,6.937652748747856,40844.59,1,3.04,highway,snow,1,0,none,none,none,drift,31.55,24.342,8.409,True
V-0007-T1,V-0007,2026-01-25 05:00:00,31.65833333333306,27.187780451062153,75.74,580.11,8.161624332246202,41391.27,1,-0.093,highway,snow,1,0,none,none,none,drift,31.658,27.188,8.757,True
V-0007-T2,V-0007,2026-01-25 05:00:00,34.467723245452184,33.46004553548182,98.92,420.01,23.79717738653412,41213.71,0,0.039,highway,extreme_heat,1,0,none,drift,none,drift,31.027,33.46,6.454,True
V-0007-T3,V-0007,2026-01-25 05:00:00,31.269667506306156,86.98214814445578,73.5,544.43,6.254906861427196,41361.42,0,1.094,urban,snow,1,0,none,drift,drift,drift,31.292,22.11,7.335,True
V-0008-T0,V-0008,2026-01-25 05:00:00,31.727083333333116,26.452685165172397,49.23,493.79,8.947116391390622,41000.09,1,-0.085,highway,extreme_heat,1,0,none,none,drift,none,31.727,26.821,8.947,True
V-0008-T1,V-0008,2026-01-25 05:00:00,32.74600825003233,24.009023432178164,52.84,555.59,8.332881624943063,40487.1,0,0.939,off_road,clear,1,0,none,drift,none,drift,31.617,24.009,8.598,True
V-0008-T2,V-0008,2026-01-25 05:00:00,31.547916666666307,30.2287342485523,87.8,374.77,10.829296132716816,40788.39,0,-1.501,rural,extreme_heat,1,0,none,none,none,drift,31.548,30.229,8.336,True
V-0008-T3,V-0008,2026-01-25 05:00:00,31.59999999999968,35.03094619528908,50.87,455.65,8.545888006088797,40977.02,1,-1.461,rural,extreme_heat,1,0,none,none,none,none,31.6,35.031,8.546,True
V-0009-T0,V-0009,2026-01-25 05:00:00,30.31397128955854,19.566005163631793,45.17,482.23,7.669716614010073,40513.67,1,-0.72,urban,snow,1,0,none,drift,none,none,31.371,19.566,7.67,True
V-0009-T1,V-0009,2026-01-25 05:00:00,30.96874999999918,21.684786288914456,54.44,609.86,16.209522505152183,40752.32,0,-1.053,urban,snow,1,0,none,none,drift,spoofed,30.969,24.131,6.341,True
V-0009-T2,V-0009,2026-01-25 05:00:00,31.618749999999697,25.88467154270913,41.18,427.51,8.646083681082498,40472.79,1,-0.187,rural,clear,1,0,none,none,drift,none,31.619,26.739,8.646,True
V-0009-T3,V-0009,2026-01-25 05:00:00,31.477083333332917,23.975638312115773,71.84,444.22,9.465831740338182,40586.43,0,3.216,off_road,rain,1,0,none,none,none,drift,31.477,23.976,8.118,True
V-0010-T0,V-0010,2026-01-25 05:00:00,31.19554341276916,25.07344361239934,67.91,526.39,8.697713528216894,40496.36,0,2.772,off_road,clear,1,0,none,drift,none,none,31.633,25.073,8.698,True
V-0010-T1,V-0010,2026-01-25 05:00:00,31.460416666666237,38.46278713623281,74.54,628.48,8.062613458340248,40825.71,0,0.266,highway,extreme_heat,1,0,none,none,drift,none,31.46,35.24,8.063,True
V-0010-T2,V-0010,2026-01-25 05:00:00,30.0355474535295,29.62249113076874,64.77,672.63,7.698318342231991,40345.56,2,-1.03,rural,rain,1,0,none,drift,none,none,31.381,29.622,7.698,True
V-0010-T3,V-0010,2026-01-25 05:00:00,37.84259708703006,36.38261058947679,72.98,367.26,21.00632060842573,40807.6,2,-0.615,highway,extreme_heat,1,0,none,drift,drift,drift,31.583,30.233,8.47,True
V-0011-T0,V-0011,2026-01-25 05:00:00,31.693749999999756,22.44843158446323,88.88,517.19,8.836146508747282,40859.1,1,1.141,highway,snow,1,0,none,none,none,none,31.694,22.448,8.836,True
V-0011-T1,V-0011,2026-01-25 05:00:00,31.15624999999933,27.52737788986023,87.31,541.64,6.9937505573770755,40805.4,3,-0.719,rural,clear,1,0,none,none,none,none,31.156,27.527,6.994,True
V-0011-T2,V-0011,2026-01-25 05:00:00,31.12708333333264,23.076218630844608,88.02,452.44,6.8046055701733295,40703.35,0,1.116,urban,rain,1,0,none,none,none,none,31.127,23.076,6.805,True
